id_codedep_codecommune,dep_code,code_postal,nom_commune,pmun,ptot
16095,16,,Chenon,130,134
16096,16,,Cherves-Châtelars,418,421
16097,16,,Cherves-Richemont,2299,2399
16098,16,,La Chèvrerie,141,143
16099,16,,Chillac,221,222
16100,16,,Chirac,767,781
16101,16,,Claix,1052,1070
16102,16,,Cognac,18670,19104
16103,16,,Combiers,123,128
16104,16,,Condac,470,479
16105,16,,Condéon,620,625
16106,16,,Confolens,2712,2866
16107,16,,Coulgens,534,540
16108,16,,Coulonges,131,132
16109,16,,Courbillac,763,771
16110,16,,Courcôme,777,798
16111,16,,Courgeac,178,181
16112,16,,Courlac,57,59
16113,16,,La Couronne,7764,8024
16114,16,,Couture,165,168
16115,16,,Cressac-Saint-Genis,,
16116,16,,Criteuil-la-Magdeleine,390,399
16117,16,,Curac,120,123
16118,16,,Deviat,138,138
16119,16,,Dignac,1355,1370
16120,16,,Dirac,1520,1541
16121,16,,Douzat,440,453
16122,16,,Ebréon,140,144
16123,16,,Echallat,488,498
16124,16,,Ecuras,569,579
16125,16,,Edon,263,266
16126,16,,Embourie,,
16127,16,,Empuré,95,98
16128,16,,Epenède,174,180
16129,16,,Eraville,,
16130,16,,Les Essards,186,193
16131,16,,Esse,497,504
16132,16,,Etagnac,990,999
16133,16,,Etriac,198,201
16134,16,,Exideuil-sur-Vienne,1014,1041
16135,16,,Eymouthiers,314,318
16136,16,,La Faye,572,584
16137,16,,Feuillade,312,318
16138,16,,Fléac,3818,3923
16139,16,,Fleurac,239,241
16140,16,,Fontclaireau,438,453
16141,16,,Fontenille,321,333
16142,16,,La Forêt-de-Tessé,200,204
16143,16,,Fouquebrune,704,717
16144,16,,Fouqueure,421,427
16145,16,,Foussignac,639,658
16146,16,,Garat,2108,2143
16147,16,,Gardes-le-Pontaroux,264,270
16148,16,,Genac-Bignac,1011,1025
16149,16,,Genouillac,,
16150,16,,Gensac-la-Pallue,1594,1637
16151,16,,Genté,886,907
16152,16,,Gimeux,719,739
16153,16,,Mainxe-Gondeville,1168,1190
16154,16,16160,Gond-Pontouvre,6119,6234
16155,16,,Les Gours,110,111
16156,16,,Gourville,,
16157,16,,Le Grand-Madieu,162,165
16158,16,,Grassac,308,313
16159,16,,Graves,,
16160,16,,Guimps,482,489
16161,16,,Guizengeard,165,168
16162,16,,Gurat,182,182
16163,16,,Hiersac,1145,1166
16164,16,,Hiesse,243,245
16165,16,,Houlette,367,371
16166,16,16340,L'Isle-d'Espagnac,5626,5779
16167,16,,Jarnac,4434,4568
16168,16,,Jauldes,813,821
16169,16,,Javrezac,563,571
16170,16,,Juignac,399,401
16171,16,,Juillac-le-Coq,651,664
16172,16,,Juillaguet,,
16173,16,,Juillé,180,184
16174,16,,Julienne,511,522
16175,16,,Val des Vignes,1390,1424
16176,16,,Lachaise,305,312
16177,16,,Ladiville,118,120
16178,16,,Lagarde-sur-le-Né,186,191
16179,16,,Lamérac,,
16180,16,,Laprade,247,253
16181,16,,Lessac,523,534
16182,16,,Lesterps,453,466
16183,16,,Lésignac-Durand,178,182
16184,16,,Lichères,87,88
16185,16,,Ligné,157,159
16186,16,,Lignières-Sonneville,552,569
16187,16,,Linars,2092,2139
16188,16,,Le Lindois,341,345
16189,16,,Londigny,254,260
16190,16,,Longré,186,192
16191,16,,Lonnes,181,182
16192,16,,Terres-de-Haute-Charente,3900,4007
16193,16,,Louzac-Saint-André,991,1008
16194,16,,Lupsault,104,105
16195,16,,Lussac,294,302
16196,16,,Luxé,723,732
16197,16,,La Magdeleine,110,117
16198,16,,Magnac-Lavalette-Villars,445,450
16199,16,,Magnac-sur-Touvre,3223,3292
16200,16,,Maine-de-Boixe,482,486
16201,16,,Mainfonds,,
16202,16,,Mainxe,,
16203,16,,Mainzac,115,115
16204,16,,Bellevigne,1298,1333
16205,16,,Manot,540,545
16206,16,,Mansle,1692,1709
16207,16,,Marcillac-Lanville,492,501
16208,16,,Mareuil,398,402
16209,16,,Marillac-le-Franc,824,833
16210,16,,Marsac,817,827
16211,16,,Marthon,561,568
16212,16,,Massignac,391,397
16213,16,,Mazerolles,295,300
16214,16,,Mazières,,
16215,16,,Médillac,155,160
16216,16,,Mérignac,843,857
16217,16,,Merpins,1101,1125
16218,16,,Mesnac,409,421
16219,16,,Messeux,,
16220,16,,Les Métairies,716,731
16221,16,,Mons,238,242
16222,16,,Montboyer,328,335
16223,16,,Montbron,2009,2037
16224,16,,Montmérac,714,732
16225,16,,MontembÅ“uf,650,681
16226,16,,Montignac-Charente,717,726
16227,16,,Montignac-le-Coq,139,139
16228,16,,Montigné,,
16229,16,,Montjean,242,246
16230,16,,Montmoreau,2564,2664
16231,16,,Montrollet,321,323
16232,16,,Mornac,2151,2201
16233,16,,Mosnac,1004,1021
16234,16,,Moulidars,731,739
16235,16,,Moutardon,,
16236,16,,Mouthiers-sur-BoÃ«me,2397,2470
16237,16,,Mouton,223,223
16238,16,,Moutonneau,117,117
16239,16,,Mouzon,134,136
16240,16,,Nabinaud,99,99
16241,16,,Nanclars,207,211
16242,16,,Nanteuil-en-Vallée,1382,1399
16243,16,,Nercillac,1047,1068
16244,16,,Nersac,2348,2402
16245,16,,Nieuil,932,955
16246,16,,Nonac,266,274
16247,16,,Nonaville,,
16248,16,,Oradour,152,153
16249,16,,Oradour-Fanais,403,406
16250,16,,Orgedeuil,220,222
16251,16,,Oriolles,253,259
16252,16,,Orival,152,155
16253,16,,Paizay-Naudouin-Embourie,362,365
16254,16,,Palluaud,221,229
16255,16,,Parzac,141,146
16256,16,,Passirac,240,251
16257,16,,Péreuil,,
16258,16,,Pérignac,483,492
16259,16,,La Péruse,,
16260,16,,Pillac,271,278
16261,16,,Les Pins,467,484
16262,16,,Plaizac,,
16263,16,,Plassac-Rouffiac,400,405
16264,16,,Pleuville,323,329
16265,16,,Porcheresse,,
16266,16,,Pougné,,
16267,16,,Poullignac,89,90
16268,16,,Poursac,209,211
16269,16,,Pranzac,898,908
16270,16,,Pressignac,344,349
16271,16,,Puymoyen,2369,2515
16272,16,,Puyréaux,543,552
16273,16,,Raix,124,130
16274,16,,Rancogne,,
16275,16,,Ranville-Breuillaud,175,177
16276,16,,Reignac,761,778
16277,16,,Réparsac,595,606
16278,16,,Richemont,,
16279,16,,Rioux-Martin,225,228
16280,16,,Rivières,1996,2027
16281,16,,La Rochefoucauld-en-Angoumois,3977,4136
16282,16,,La Rochette,534,545
16283,16,,Ronsenac,570,577
16284,16,,Rouffiac,120,121
16285,16,,Rougnac,406,411
16286,16,,Rouillac,2964,3013
16287,16,,Roullet-Saint-Estèphe,4277,4346
16288,16,,Roumazières,,
16289,16,,Roussines,294,296
16290,16,,Rouzède,242,246
16291,16,16600,Ruelle-sur-Touvre,7305,7505
16292,16,,Ruffec,3372,3522
16293,16,,Saint-Adjutory,492,499
16294,16,,Saint-Amant,,
16295,16,,Saint-Amant-de-Boixe,1333,1357
16296,16,,Saint-Amant-de-Bonnieure,,
16297,16,,Graves-Saint-Amant,329,341
16298,16,,Saint-Amant-de-Nouère,373,378
16299,16,,Saint-André,,
16300,16,,Val-de-Bonnieure,1308,1324
16301,16,,Saint-Aulais-la-Chapelle,229,232
16302,16,,Saint-Avit,216,218
16303,16,,Saint-Bonnet,406,418
16304,16,,Saint-Brice,963,998
16305,16,,Saint-Christophe,,
16306,16,,Saint-Christophe,317,325
16307,16,,Saint-Ciers-sur-Bonnieure,333,347
16308,16,,Saint-Claud,1053,1077
16309,16,,Sainte-Colombe,,
16310,16,,Saint-Coutant,216,218
16311,16,,Saint-Cybard,,
16312,16,,Saint-Cybardeaux,823,836
16313,16,,Saint-Estèphe,,
16314,16,,Saint-Eutrope,,
16315,16,,Saint-Félix,107,108
16316,16,,Saint-Fort-sur-le-Né,385,391
16317,16,,Saint-Fraigne,439,444
16318,16,,Saint-Front,366,368
16319,16,,Saint-Genis-de-Blanzac,,
16320,16,,Saint-Genis-d'Hiersac,896,913
16321,16,,Saint-Georges,46,46
16322,16,,Saint-Germain-de-Confolens,,
16323,16,,Saint-Germain-de-Montbron,471,482
16324,16,,Saint-Gervais,,
16325,16,,Saint-Gourson,132,135
16326,16,,Saint-Groux,135,135
16327,16,,Saint-Hilaire,,
16328,16,,Saint-Laurent-de-Belzagot,,
16329,16,,Saint-Laurent-de-Céris,782,797
16330,16,,Saint-Laurent-de-Cognac,826,854
16331,16,,Saint-Laurent-des-Combes,89,92
16332,16,,Saint-Léger,,
16333,16,,Sainte-Marie,,
16334,16,,Saint-Martial,126,129
16335,16,,Saint-Martin-du-Clocher,124,127
16336,16,,Saint-Mary,343,346
16337,16,,Saint-Maurice-des-Lions,895,925
16338,16,,Saint-Médard,319,324
16339,16,,Val-d'Auge,802,821
16340,16,,Saint-Même-les-Carrières,1032,1060
16341,16,16470,Saint-Michel,3218,3257
16342,16,,Saint-Palais-du-Né,299,306
16343,16,,Saint-Preuil,296,305
16344,16,,Saint-Projet-Saint-Constant,,
16345,16,,Saint-Quentin-sur-Charente,218,220
16346,16,,Saint-Quentin-de-Chalais,248,256
16347,16,,Saint-Romain,508,520
16348,16,,Saint-Saturnin,1296,1328
16349,16,,Sainte-Sévère,513,524
16350,16,,Saint-Séverin,796,806
16351,16,,Saint-Simeux,,
16352,16,,Saint-Simon,216,224
16353,16,,Saint-Sornin,787,803
16354,16,,Sainte-Souline,121,124
16355,16,,Saint-Sulpice-de-Cognac,1192,1208
16356,16,,Saint-Sulpice-de-Ruffec,31,31
16357,16,,Saint-Vallier,136,138
16358,16,,Saint-Yrieix-sur-Charente,7381,7627
16359,16,,Salles-d'Angles,1011,1038
16360,16,,Salles-de-Barbezieux,403,488
16361,16,,Salles-de-Villefagnan,313,319
16362,16,,Salles-Lavalette,326,338
16363,16,,Saulgond,524,534
16364,16,,Sauvagnac,64,66
16365,16,,Sauvignac,106,106
16366,16,,Segonzac,2074,2151
16367,16,,Sérignac,,
16368,16,,Sers,888,909
16369,16,,Sigogne,982,1002
16370,16,,Sireuil,1160,1201
16371,16,,Sonneville,,
16372,16,,Souffrignac,127,129
16373,16,,Souvigné,196,202
16374,16,16800,Soyaux,9761,10073
16375,16,,Suaux,386,392
16376,16,,Suris,,
16377,16,,La Tâche,116,116
16378,16,,Taizé-Aizie,573,588
16379,16,,Taponnat-Fleurignac,1486,1513
16380,16,,Le Tâtre,410,413
16381,16,,Theil-Rabier,164,166
16382,16,,Torsac,721,752
16383,16,,Tourriers,758,768
16384,16,,Touvérac,581,588
16385,16,,Touvre,1165,1191
16386,16,,Touzac,,
16387,16,,Triac-Lautrait,466,529
16388,16,,Trois-Palis,940,962
16389,16,,Turgon,87,89
16390,16,,Tusson,222,229
16391,16,,Tuzie,,
16392,16,,Valence,189,195
16393,16,,Vars,2168,2201
16394,16,,Vaux-Lavalette,83,85
16395,16,,Vaux-Rouillac,297,301
16396,16,,Ventouse,124,124
16397,16,,Verdille,374,381
16398,16,,Verneuil,99,104
16399,16,,Verrières,346,355
16400,16,,Verteuil-sur-Charente,620,631
16401,16,,Vervant,146,148
16402,16,,Vibrac,283,288
16403,16,,Le Vieux-Cérier,127,130
16404,16,,Vieux-Ruffec,109,111
16405,16,,Vignolles,165,174
16406,16,,Moulins-sur-Tardoire,770,785
16407,16,,Villars,,
16408,16,,Villebois-Lavalette,717,736
16409,16,,Villefagnan,982,993
16410,16,,Villegats,,
16411,16,,Villejésus,,
16412,16,,Villejoubert,338,339
16413,16,,Villiers-le-Roux,136,138
16414,16,,Villognon,312,316
16415,16,,Vindelle,1099,1119
16416,16,,Vitrac-Saint-Vincent,506,514
16417,16,,Viville,,
16418,16,,VÅ“uil-et-Giget,1547,1575
16419,16,,Vouharte,328,330
16420,16,,Voulgézac,242,246
16421,16,,Vouthon,411,417
16422,16,,Vouzan,811,819
16423,16,,Xambes,254,258
16424,16,,Yviers,525,533
16425,16,,Yvrac-et-Malleyrand,557,568
17001,17,,Agonnay,,
17002,17,,Agudelle,133,137
17003,17,,Aigrefeuille-d'Aunis,4143,4217
17004,17,,Ile-d'Aix,207,212
17005,17,,Allas-Bocage,196,197
17006,17,,Allas-Champagne,252,256
17007,17,,Anais,313,320
17008,17,,Andilly,2272,2305
17009,17,,Angliers,1147,1156
17010,17,17690,Angoulins,4050,4151
17011,17,,Annepont,394,398
17012,17,,Annezay,155,160
17013,17,,Antezant-la-Chapelle,340,348
17014,17,,Antignac,,
17015,17,,Arces,760,769
17016,17,,Archiac,782,794
17017,17,,Archingeay,670,683
17018,17,,Ardillières,855,868
17019,17,17590,Ars-en-Ré,1302,1326
17020,17,,Arthenac,349,353
17021,17,,Arvert,3566,3650
17022,17,,Asnières-la-Giraud,1006,1029
17023,17,,Aujac,373,380
17024,17,,Aulnay,1333,1358
17025,17,,Aumagne,704,733
17026,17,,Authon-Ebéon,385,390
17027,17,,Avy,471,478
17028,17,17440,Aytré,9247,9414
17029,17,,Bagnizeau,209,210
17030,17,,Balanzac,545,550
17031,17,,Ballans,195,197
17032,17,,Ballon,804,821
17033,17,,La Barde,496,501
17034,17,17120,Barzan,463,470
17035,17,,Bazauges,112,114
17036,17,,Beaugeay,780,794
17037,17,,Beauvais-sur-Matha,650,659
17038,17,,Bedenac,692,698
17039,17,,Belluire,211,212
17040,17,,La Benâte,,
17041,17,,Benon,1679,1695
17042,17,,Bercloux,443,452
17043,17,,Bernay-Saint-Martin,746,759
17044,17,,Berneuil,1149,1171
17045,17,,Beurlay,1030,1048
17046,17,,Bignay,387,395
17047,17,,Biron,237,238
17048,17,,Blanzac-lès-Matha,321,325
17049,17,,Blanzay-sur-Boutonne,79,84
17050,17,,Bois,517,661
17051,17,,Le Bois-Plage-en-Ré,2272,2302
17052,17,,Boisredon,693,702
17053,17,,Bords,1322,1349
17054,17,,Boresse-et-Martron,204,213
17055,17,,Boscamnant,361,365
17056,17,,Bougneau,600,614
17057,17,,Bouhet,916,932
17058,17,,Bourcefranc-le-Chapus,3506,3632
17059,17,,Bourgneuf,1375,1400
17060,17,,Boutenac-Touvent,228,233
17061,17,,Bran,137,139
17062,17,,Bresdon,216,219
17063,17,,Breuil-la-Réorte,453,460
17064,17,,Breuillet,3010,3073
17065,17,,Breuil-Magné,1777,1830
17066,17,,Brie-sous-Archiac,235,237
17067,17,,Brie-sous-Matha,173,177
17068,17,,Brie-sous-Mortagne,243,246
17069,17,,Brives-sur-Charente,232,238
17070,17,,Brizambourg,934,948
17071,17,,La Brousse,511,520
17072,17,,Burie,1303,1329
17073,17,,Bussac-sur-Charente,1277,1321
17074,17,,Bussac-Forêt,1053,1068
17075,17,,Cabariot,1386,1409
17076,17,,Celles,321,324
17077,17,,Cercoux,1235,1255
17078,17,,Chadenac,511,518
17079,17,,Chaillevette,1610,1643
17080,17,,Chambon,961,973
17081,17,,Chamouillac,372,379
17082,17,,Champagnac,527,535
17083,17,,Champagne,619,631
17084,17,,Champagnolles,678,686
17085,17,,Champdolent,408,414
17086,17,,Chaniers,3587,3670
17087,17,,Chantemerle-sur-la-Soie,205,207
17088,17,,La Chapelle-Bâton,,
17089,17,,La Chapelle-des-Pots,1004,1030
17090,17,,Chardes,,
17091,17,,Charron,2001,2028
17092,17,,Chartuzac,160,164
17093,17,,Le Château-d'Oléron,4270,4349
17094,17,17340,Châtelaillon-Plage,5900,5993
17095,17,,Chatenet,215,221
17096,17,,Chaunac,77,79
17097,17,,Le Chay,778,793
17098,17,,Chenac-Saint-Seurin-d'Uzet,598,611
17099,17,,Chepniers,635,645
17100,17,,Chérac,1118,1135
17101,17,,Cherbonnières,331,332
17102,17,,Chermignac,1263,1298
17103,17,,Chervettes,,
17104,17,,Chevanceaux,1090,1198
17105,17,,Chives,316,317
17106,17,,Cierzac,313,318
17107,17,,Ciré-d'Aunis,1455,1479
17108,17,,Clam,407,422
17109,17,17220,Clavette,1438,1458
17110,17,,Clérac,977,992
17111,17,,Clion,820,832
17112,17,,La Clisse,713,729
17113,17,,La Clotte,717,724
17114,17,,Coivert,212,214
17115,17,,Colombiers,309,316
17116,17,,Consac,225,230
17117,17,,Contré,140,140
17118,17,,Corignac,348,358
17119,17,,Corme-Ecluse,1127,1147
17120,17,,Corme-Royal,1878,1917
17121,17,,La Couarde-sur-Mer,1137,1156
17122,17,,Coulonges,234,238
17123,17,,Coulonge-sur-Charente,,
17124,17,,Courant,426,431
17125,17,,Courcelles,462,472
17126,17,,Courcerac,299,305
17127,17,17170,Courçon,1776,1806
17128,17,,Courcoury,694,706
17129,17,,Courpignac,419,425
17130,17,,Coux,473,486
17131,17,,Cozes,2150,2193
17132,17,,Cramchaban,650,668
17133,17,,Cravans,896,971
17134,17,,Crazannes,432,441
17135,17,,Cressé,229,231
17136,17,,Croix-Chapeau,1284,1312
17137,17,,La Croix-Comtesse,223,226
17138,17,,Dampierre-sur-Boutonne,282,285
17139,17,,DÅ“uil-sur-le-Mignon,336,343
17140,17,,Dolus-d'Oléron,3144,3206
17141,17,,Dompierre-sur-Charente,470,479
17142,17,17139,Dompierre-sur-Mer,5638,5781
17143,17,,Le Douhet,703,716
17144,17,,Ebéon,,
17145,17,,Echebrune,485,493
17146,17,,Echillais,3547,3617
17147,17,,Ecoyeux,1376,1398
17148,17,,Ecurat,459,469
17149,17,,Les Eduts,59,61
17150,17,,Les Eglises-d'Argenteuil,521,528
17151,17,,L'Eguille,876,899
17152,17,,Epargnes,874,882
17153,17,,Esnandes,2076,2108
17154,17,,Les Essards,712,720
17155,17,,Etaules,2618,2661
17156,17,,Expiremont,129,132
17157,17,,Fenioux,163,165
17158,17,,Ferrières,1066,1074
17159,17,,Fléac-sur-Seugne,365,372
17160,17,,Floirac,413,426
17161,17,,La Flotte,2785,2825
17162,17,,Fontaine-Chalendray,198,199
17163,17,,Fontaines-d'Ozillac,514,524
17164,17,,Fontcouverte,2326,2380
17165,17,,Fontenet,392,405
17166,17,,Forges,1316,1330
17167,17,,Le Fouilloux,771,782
17168,17,17450,Fouras,3934,4009
17169,17,,La Frédière,,
17170,17,,La Garde,,
17171,17,,Geay,767,785
17172,17,,Gémozac,2906,2936
17173,17,,La Genétouze,234,240
17174,17,,Genouillé,909,918
17175,17,,Germignac,645,652
17176,17,,Gibourne,107,111
17177,17,,Le Gicq,118,118
17178,17,,Givrezac,70,71
17179,17,,Les Gonds,1772,1857
17180,17,,Gourvillette,89,92
17181,17,,Grandjean,310,316
17182,17,,La Grève-sur-Mignon,553,564
17183,17,,Grézac,938,951
17184,17,,La Gripperie-Saint-Symphorien,587,599
17185,17,,Le Gua,2100,2132
17186,17,,Le Gué-d'Alleré,963,974
17187,17,,Guitinières,513,530
17188,17,,Haimps,455,464
17189,17,,Hiers-Brouage,,
17190,17,,L'Houmeau,2865,2921
17191,17,,La Jard,427,436
17192,17,,Jarnac-Champagne,835,853
17193,17,,La Jarne,2541,2595
17194,17,,La Jarrie,3336,3411
17195,17,,La Jarrie-Audouin,274,279
17196,17,,Jazennes,545,551
17197,17,,Jonzac,3519,3742
17198,17,,Juicq,301,301
17199,17,,Jussas,158,160
17200,17,17140,Lagord,7098,7253
17201,17,,La Laigne,480,486
17202,17,,Landes,587,600
17203,17,,Landrais,729,738
17204,17,,Léoville,306,314
17205,17,,Loire-les-Marais,395,404
17206,17,,Loiré-sur-Nie,283,286
17207,17,17111,Loix,734,751
17208,17,,Longèves,1051,1066
17209,17,,Lonzac,269,273
17210,17,,Lorignac,505,509
17211,17,,Loulay,751,760
17212,17,,Louzignac,165,167
17213,17,,Lozay,134,138
17214,17,,Luchat,536,548
17215,17,,Lussac,47,47
17216,17,,Lussant,1012,1026
17217,17,,Macqueville,291,298
17218,17,17230,Marans,4505,4569
17219,17,,Marennes-Hiers-Brouage,6234,6337
17220,17,,Marignac,415,432
17221,17,,Marsais,930,951
17222,17,,Marsilly,3130,3223
17223,17,,Massac,181,183
17224,17,,Matha,2160,2240
17225,17,,Les Mathes,2110,2142
17226,17,,Mazeray,973,987
17227,17,,Mazerolles,221,224
17228,17,,Médis,2992,3064
17229,17,,Mérignac,219,222
17230,17,17132,Meschers-sur-Gironde,3123,3195
17231,17,,Messac,106,111
17232,17,,Meursac,1530,1551
17233,17,,Meux,325,326
17234,17,,Migré,344,349
17235,17,,Migron,721,735
17236,17,,Mirambeau,1500,1529
17237,17,,MoÃ«ze,585,589
17238,17,,Moings,,
17239,17,,Mons,442,450
17240,17,,Montendre,3226,3277
17241,17,,Montguyon,1565,1584
17242,17,,Montils,869,882
17243,17,,Montlieu-la-Garde,1229,1239
17244,17,,Montpellier-de-Médillan,690,698
17245,17,,Montroy,911,924
17246,17,,Moragne,517,524
17247,17,,Mornac-sur-Seudre,855,867
17248,17,,Mortagne-sur-Gironde,916,936
17249,17,,Mortiers,175,176
17250,17,,Mosnac,476,481
17251,17,,Moulons,,
17252,17,,Le Mung,304,311
17253,17,,Muron,1349,1365
17254,17,,Nachamps,187,191
17255,17,,Nancras,798,810
17256,17,,Nantillé,324,336
17257,17,,Néré,683,689
17258,17,,Neuillac,302,307
17259,17,,Neulles,153,155
17260,17,,Neuvicq,466,471
17261,17,,Neuvicq-le-Château,312,318
17262,17,,Nieul-lès-Saintes,1262,1284
17263,17,,Nieul-le-Virouil,585,596
17264,17,,Nieul-sur-Mer,5859,6007
17265,17,,Nieulle-sur-Seudre,1208,1228
17266,17,,Les Nouillers,719,726
17267,17,,Nuaillé-d'Aunis,1165,1180
17268,17,,Nuaillé-sur-Boutonne,191,198
17269,17,,Orignolles,687,694
17270,17,,Ozillac,619,633
17271,17,,Paillé,322,328
17272,17,,Péré,,
17273,17,,Pérignac,1017,1030
17274,17,17180,Périgny,8684,8872
17275,17,,Pessines,774,800
17276,17,,Le Pin,75,76
17277,17,,Essouvert,1092,1178
17278,17,,Pisany,761,770
17279,17,,Plassac,626,639
17280,17,,Plassay,731,747
17281,17,,Polignac,159,162
17282,17,,Pommiers-Moulons,213,215
17283,17,,Pons,4203,4452
17284,17,,Pont-l'Abbé-d'Arnoult,1776,2066
17285,17,,Port-d'Envaux,1147,1174
17286,17,17880,Les Portes-en-Ré,594,604
17287,17,,Pouillac,249,249
17288,17,,Poursay-Garnaud,315,321
17289,17,,Préguillac,445,462
17290,17,,Prignac,294,303
17291,17,17138,Puilboreau,6556,6680
17292,17,,Puy-du-Lac,512,517
17293,17,,Puyravault,695,706
17294,17,,Puyrolland,201,201
17295,17,,Réaux sur Trèfle,794,810
17296,17,,Rétaud,1059,1078
17297,17,,Rivedoux-Plage,2305,2348
17298,17,,Rioux,986,1004
17299,17,17300,Rochefort,23584,24266
17300,17,17000,La Rochelle,77205,79333
17301,17,,Romazières,70,71
17302,17,,Romegoux,593,602
17303,17,,La Ronde,1031,1048
17304,17,,Rouffiac,478,483
17305,17,,Rouffignac,414,423
17306,17,,Royan,18419,18946
17307,17,,Sablonceaux,1391,1423
17308,17,,Saint-Agnant,2700,2761
17309,17,,Saint-Aigulin,1895,1934
17310,17,,Saint-André-de-Lidon,1119,1133
17311,17,,Saint-Augustin,1381,1405
17312,17,,Saint-Bonnet-sur-Gironde,826,840
17313,17,,Saint-Bris-des-Bois,381,390
17314,17,,Saint-Césaire,894,910
17315,17,,Saint-Christophe,1362,1390
17316,17,,Saint-Ciers-Champagne,397,408
17317,17,,Saint-Ciers-du-Taillon,559,564
17318,17,,Saint-Clément-des-Baleines,682,693
17319,17,,Sainte-Colombe,107,108
17320,17,,Saint-Coutant-le-Grand,413,419
17321,17,,Saint-Crépin,361,364
17322,17,,Saint-Cyr-du-Doret,678,682
17323,17,,Saint-Denis-d'Oléron,1283,1305
17324,17,,Saint-Dizant-du-Bois,111,111
17325,17,,Saint-Dizant-du-Gua,538,541
17326,17,,Saint-Eugène,286,291
17327,17,,Saint-Félix,311,314
17328,17,,Saint-Fort-sur-Gironde,902,913
17329,17,,Saint-Froult,357,359
17330,17,,Sainte-Gemme,1340,1355
17331,17,,Saint-Genis-de-Saintonge,1250,1300
17332,17,,Saint-Georges-Antignac,390,396
17333,17,17110,Saint-Georges-de-Didonne,5342,5458
17334,17,,Saint-Georges-de-Longuepierre,223,227
17335,17,,Saint-Georges-des-Agoûts,288,291
17336,17,,Saint-Georges-des-Coteaux,2741,2799
17337,17,,Saint-Georges-d'Oléron,3742,3796
17338,17,,Saint-Georges-du-Bois,1765,1798
17339,17,,Saint-Germain-de-Lusignan,1278,1401
17340,17,,Saint-Pierre-La-Noue,1536,1620
17341,17,,Saint-Germain-de-Vibrac,181,183
17342,17,,Saint-Germain-du-Seudre,421,430
17343,17,,Saint-Grégoire-d'Ardennes,146,149
17344,17,,Saint-Hilaire-de-Villefranche,1319,1334
17345,17,,Saint-Hilaire-du-Bois,309,324
17346,17,,Saint-Hippolyte,1455,1481
17347,17,17400,Saint-Jean-d'Angély,6796,7230
17348,17,,Saint-Jean-d'Angle,691,698
17349,17,,Saint-Jean-de-Liversay,2975,3018
17350,17,,Saint-Julien-de-l'Escap,873,889
17351,17,,Saint-Just-Luzac,2026,2059
17352,17,,Saint-Laurent-de-la-Barrière,,
17353,17,,Saint-Laurent-de-la-Prée,2214,2274
17354,17,,Saint-Léger,645,657
17355,17,,Sainte-Lheurine,503,514
17356,17,,Saint-Loup,306,310
17357,17,,Saint-Maigrin,534,542
17358,17,,Saint-Mandé-sur-Brédoire,311,317
17359,17,,Saint-Mard,1206,1226
17360,17,,Sainte-Marie-de-Ré,3363,3469
17361,17,,Saint-Martial,113,118
17362,17,,Saint-Martial-de-Mirambeau,297,304
17363,17,,Saint-Martial-de-Vitaterne,545,559
17364,17,,Saint-Martial-sur-Né,437,451
17365,17,,Saint-Martin-d'Ary,467,476
17366,17,,Saint-Martin-de-Coux,487,491
17367,17,,Saint-Martin-de-Juillers,157,161
17368,17,,Saint-Martin-de-la-Coudre,,
17369,17,17410,Saint-Martin-de-Ré,2215,2235
17370,17,,Saint-Maurice-de-Laurençanne,,
17371,17,,Saint-Maurice-de-Tavernole,,
17372,17,,Saint-Médard,78,79
17373,17,,Saint-Médard-d'Aunis,2302,2345
17374,17,,Sainte-Même,243,245
17375,17,,Saint-Nazaire-sur-Charente,1201,1226
17376,17,,Saint-Ouen-d'Aunis,1897,1929
17377,17,,Saint-Ouen-la-Thène,125,131
17378,17,,Saint-Palais-de-Négrignac,434,440
17379,17,,Saint-Palais-de-Phiolin,207,210
17380,17,,Saint-Palais-sur-Mer,3907,3992
17381,17,,Saint-Pardoult,228,231
17382,17,,Saint-Pierre-d'Amilly,535,541
17383,17,,Saint-Pierre-de-Juillers,348,352
17384,17,,Saint-Pierre-de-l'Isle,259,263
17385,17,,Saint-Pierre-d'Oléron,6634,6732
17386,17,,Saint-Pierre-du-Palais,353,362
17387,17,,Saint-Porchaire,1896,1926
17388,17,,Saint-Quantin-de-Rançanne,256,263
17389,17,,Sainte-Radegonde,579,588
17390,17,,Sainte-Ramée,116,117
17391,17,,Saint-Rogatien,2352,2401
17392,17,,Saint-Romain-sur-Gironde,,
17393,17,,Saint-Romain-de-Benet,1733,1760
17394,17,,Saint-Saturnin-du-Bois,906,924
17395,17,,Saint-Sauvant,481,489
17396,17,,Saint-Sauveur-d'Aunis,1732,1761
17397,17,,Saint-Savinien,2446,2552
17398,17,,Saint-Seurin-de-Palenne,168,175
17399,17,,Saint-Seurin-d'Uzet,,
17400,17,,Saint-Sever-de-Saintonge,630,643
17401,17,,Saint-Séverin-sur-Boutonne,95,102
17402,17,,Saint-Sigismond-de-Clermont,155,158
17403,17,,Saint-Simon-de-Bordes,747,760
17404,17,,Saint-Simon-de-Pellouaille,659,678
17405,17,,Saint-Sorlin-de-Conac,199,201
17406,17,,Saint-Sornin,413,416
17407,17,,Sainte-Soulle,4846,4945
17408,17,,Saint-Sulpice-d'Arnoult,886,896
17409,17,,Saint-Sulpice-de-Royan,3309,3374
