id_vente,id_bien,date_mutation,nature_mutation,valeur_fonciere
13651,13651,2020-03-06,Vente,294650.0
13652,13652,2020-03-06,Vente,128000.0
13653,13653,2020-03-06,Vente,39000.0
13654,13654,2020-03-06,Vente,633000.0
13655,13655,2020-03-06,Vente,440000.0
13656,13656,2020-03-06,Vente,770000.0
13657,13657,2020-03-06,Vente,194900.0
13658,13658,2020-03-06,Vente,23000.0
13659,13659,2020-03-06,Vente,185200.0
13660,13660,2020-03-06,Vente,146200.0
13661,13661,2020-03-06,Vente,74000.0
13662,13662,2020-03-06,Vente,163000.0
13663,13663,2020-03-06,Vente,180000.0
13664,13664,2020-03-06,Vente,83000.0
13665,13665,2020-03-06,Vente,178000.0
13666,13666,2020-03-06,Vente,61000.0
13667,13667,2020-03-06,Vente,109000.0
13668,13668,2020-03-06,Vente,61000.0
13669,13669,2020-03-06,Vente,57000.0
13670,13670,2020-03-06,Vente,119000.0
13671,13671,2020-03-06,Vente,292000.0
13672,13672,2020-03-06,Vente,195000.0
13673,13673,2020-03-06,Vente,265000.0
13674,13674,2020-03-06,Vente,162000.0
13675,13675,2020-03-06,Vente,109000.0
13676,13676,2020-03-06,Vente,186000.0
13677,13677,2020-03-06,Vente,81500.0
13678,13678,2020-03-06,Vente,190000.0
13679,13679,2020-03-06,Vente,91430.0
13680,13680,2020-03-06,Vente,157000.0
13681,13681,2020-03-06,Vente,177000.0
13682,13682,2020-03-06,Vente,89000.0
13683,13683,2020-03-06,Vente,102500.0
13684,13684,2020-03-06,Vente,175000.0
13685,13685,2020-03-06,Vente,133500.0
13686,13686,2020-03-06,Vente,80000.0
13687,13687,2020-03-06,Vente,104850.0
13688,13688,2020-03-06,Vente,128000.0
13689,13689,2020-03-06,Vente,370000.0
13690,13690,2020-03-06,Vente,351000.0
13691,13691,2020-03-06,Vente,307000.0
13692,13692,2020-03-06,Vente,126000.0
13693,13693,2020-03-06,Vente,148500.0
13694,13694,2020-03-06,Vente,233000.0
13695,13695,2020-03-06,Vente,353200.0
13696,13696,2020-03-06,Vente,142000.0
13697,13697,2020-03-06,Vente,283000.0
13698,13698,2020-03-06,Vente,211742.0
13699,13699,2020-03-06,Vente,200270.0
13700,13700,2020-03-06,Vente,232000.0
13701,13701,2020-03-06,Vente,178000.0
13702,13702,2020-03-06,Vente,100800.0
13703,13703,2020-03-06,Vente,1250000.0
13704,13704,2020-03-06,Vente,603000.0
13705,13705,2020-03-06,Vente,498000.0
13706,13706,2020-03-06,Vente,293000.0
13707,13707,2020-03-06,Vente,800000.0
13708,13708,2020-03-06,Vente,340000.0
13709,13709,2020-03-06,Vente,490000.0
13710,13710,2020-03-06,Vente,292000.0
13711,13711,2020-03-06,Vente,310000.0
13712,13712,2020-03-06,Vente,246100.0
13713,13713,2020-03-06,Vente,270000.0
13714,13714,2020-03-06,Vente,219750.0
13715,13715,2020-03-06,Vente,438000.0
13716,13716,2020-03-06,Vente,71000.0
13717,13717,2020-03-06,Vente,166000.0
13718,13718,2020-03-06,Vente,224000.0
13719,13719,2020-03-06,Vente,128000.0
13720,13720,2020-03-06,Vente,237500.0
13721,13721,2020-03-06,Vente,347700.0
13722,13722,2020-03-06,Vente,750000.0
13723,13723,2020-03-06,Vente,245220.0
13724,13724,2020-03-06,Vente,117000.0
13725,13725,2020-03-06,Vente,265000.0
13726,13726,2020-03-06,Vente,85083.0
13727,13727,2020-03-06,Vente,323587.0
13728,13728,2020-03-06,Vente,354000.0
13729,13729,2020-03-06,Vente,212000.0
13730,13730,2020-03-06,Vente,220000.0
13731,13731,2020-03-06,Vente,145500.0
13732,13732,2020-03-06,Vente,222270.0
13733,13733,2020-03-06,Vente,163000.0
13734,13734,2020-03-06,Vente,310000.0
13735,13735,2020-03-06,Vente,462000.0
13736,13736,2020-03-06,Vente,467000.0
13737,13737,2020-03-06,Vente,353700.0
13738,13738,2020-03-06,Vente,245000.0
13739,13739,2020-03-06,Vente,240000.0
13740,13740,2020-03-06,Vente,297350.0
13741,13741,2020-03-06,Vente,316000.0
13742,13742,2020-03-06,Vente,484650.0
13743,13743,2020-03-06,Vente,136000.0
13744,13744,2020-03-06,Vente,123000.0
13745,13745,2020-03-06,Vente,269000.0
13746,13746,2020-03-06,Vente,170000.0
13747,13747,2020-03-06,Vente,189000.0
13748,13748,2020-03-06,Vente,218000.0
13749,13749,2020-03-06,Vente,330000.0
13750,13750,2020-03-06,Vente,233000.0
13751,13751,2020-03-06,Vente,244350.0
13752,13752,2020-03-06,Vente,125000.0
13753,13753,2020-03-06,Vente,201000.0
13754,13754,2020-03-06,Vente,152000.0
13755,13755,2020-03-06,Vente,500000.0
13756,13756,2020-03-06,Vente,70000.0
13757,13757,2020-03-06,Vente,183500.0
13758,13758,2020-03-06,Vente,141500.0
13759,13759,2020-03-06,Vente,183000.0
13760,13760,2020-03-06,Vente,198000.0
13761,13761,2020-03-06,Vente,333000.0
13762,13762,2020-03-06,Vente,170000.0
13763,13763,2020-03-06,Vente,179500.0
13764,13764,2020-03-06,Vente,275000.0
13765,13765,2020-03-06,Vente,148590.0
13766,13766,2020-03-06,Vente,163500.0
13767,13767,2020-03-06,Vente,144000.0
13768,13768,2020-03-06,Vente,146226.0
13769,13769,2020-03-06,Vente,60000.0
13770,13770,2020-03-06,Vente,128000.0
13771,13771,2020-03-06,Vente,126000.0
13772,13772,2020-03-06,Vente,89000.0
13773,13773,2020-03-06,Vente,241600.0
13774,13774,2020-03-06,Vente,210500.0
13775,13775,2020-03-06,Vente,236000.0
13776,13776,2020-03-06,Vente,107000.0
13777,13777,2020-03-06,Vente,116595.0
13778,13778,2020-03-06,Vente,79000.0
13779,13779,2020-03-06,Vente,93000.0
13780,13780,2020-03-06,Vente,227000.0
13781,13781,2020-03-06,Vente,142000.0
13782,13782,2020-03-07,Vente,45000.0
13783,13783,2020-03-07,Vente,150980.0
13784,13784,2020-03-07,Vente,104000.0
13785,13785,2020-03-07,Vente,81050.0
13786,13786,2020-03-07,Vente,39000.0
13787,13787,2020-03-07,Vente,166900.0
13788,13788,2020-03-07,Vente,88000.0
13789,13789,2020-03-07,Vente,32000.0
13790,13790,2020-03-07,Vente,49000.0
13791,13791,2020-03-07,Vente,24000.0
13792,13792,2020-03-07,Vente,51500.0
13793,13793,2020-03-07,Vente,143500.0
13794,13794,2020-03-07,Vente,106700.0
13795,13795,2020-03-07,Vente,143500.0
13796,13796,2020-03-07,Vente,80190.0
13797,13797,2020-03-07,Vente,87000.0
13798,13798,2020-03-07,Vente,50500.0
13799,13799,2020-03-07,Vente,311480.0
13800,13800,2020-03-07,Vente,110650.0
13801,13801,2020-03-07,Vente,63000.0
13802,13802,2020-03-07,Vente,88000.0
13803,13803,2020-03-07,Vente,130000.0
13804,13804,2020-03-07,Vente,106300.0
13805,13805,2020-03-07,Vente,392800.0
13806,13806,2020-03-07,Vente,129000.0
13807,13807,2020-03-07,Vente,133000.0
13808,13808,2020-03-07,Vente,95000.0
13809,13809,2020-03-07,Vente,170000.0
13810,13810,2020-03-07,Vente,147000.0
13811,13811,2020-03-07,Vente,250000.0
13812,13812,2020-03-07,Vente,112000.0
13813,13813,2020-03-09,Vente,282000.0
13814,13814,2020-03-09,Vente,101000.0
13815,13815,2020-03-09,Vente,93090.0
13816,13816,2020-03-09,Vente,189840.0
13817,13817,2020-03-09,Vente,320000.0
13818,13818,2020-03-09,Vente,490000.0
13819,13819,2020-03-09,Vente,167000.0
13820,13820,2020-03-09,Vente,107000.0
13821,13821,2020-03-09,Vente,75000.0
13822,13822,2020-03-09,Vente,333000.0
13823,13823,2020-03-09,Vente,692000.0
13824,13824,2020-03-09,Vente,65000.0
13825,13825,2020-03-09,Vente,130000.0
13826,13826,2020-03-09,Vente,430000.0
13827,13827,2020-03-09,Vente,253000.0
13828,13828,2020-03-09,Vente,60000.0
13829,13829,2020-03-09,Vente,25000.0
13830,13830,2020-03-09,Vente,130250.0
13831,13831,2020-03-09,Vente,118950.0
13832,13832,2020-03-09,Vente,99000.0
13833,13833,2020-03-09,Vente,93000.0
13834,13834,2020-03-09,Vente,60000.0
13835,13835,2020-03-09,Vente,104146.67
13836,13836,2020-03-09,Vente,164000.0
13837,13837,2020-03-09,Vente,99000.0
13838,13838,2020-03-09,Vente,174000.0
13839,13839,2020-03-09,Vente,405100.0
13840,13840,2020-03-09,Vente,72000.0
13841,13841,2020-03-09,Vente,68500.0
13842,13842,2020-03-09,Vente,115000.0
13843,13843,2020-03-09,Vente,82422.0
13844,13844,2020-03-09,Vente,110000.0
13845,13845,2020-03-09,Vente,47500.0
13846,13846,2020-03-09,Vente,585000.0
13847,13847,2020-03-09,Vente,384000.0
13848,13848,2020-03-09,Vente,397950.0
13849,13849,2020-03-09,Vente,225300.0
13850,13850,2020-03-09,Vente,142000.0
13851,13851,2020-03-09,Vente,136750.0
13852,13852,2020-03-09,Vente,68000.0
13853,13853,2020-03-09,Vente,60000.0
13854,13854,2020-03-09,Vente,155000.0
13855,13855,2020-03-09,Vente,75000.0
13856,13856,2020-03-09,Vente,132000.0
13857,13857,2020-03-09,Vente,33500.0
13858,13858,2020-03-09,Vente,65000.0
13859,13859,2020-03-09,Vente,77000.0
13860,13860,2020-03-09,Vente,175000.0
13861,13861,2020-03-09,Vente,192440.0
13862,13862,2020-03-09,Vente,455000.0
13863,13863,2020-03-09,Vente,155500.0
13864,13864,2020-03-09,Vente,116080.0
13865,13865,2020-03-09,Vente,83500.0
13866,13866,2020-03-09,Vente,90000.0
13867,13867,2020-03-09,Vente,259400.0
13868,13868,2020-03-09,Vente,77000.0
13869,13869,2020-03-09,Vente,246500.0
13870,13870,2020-03-09,Vente,500240.0
13871,13871,2020-03-09,Vente,217900.0
13872,13872,2020-03-09,Vente,71000.0
13873,13873,2020-03-09,Vente,245700.0
13874,13874,2020-03-09,Vente,120692.0
13875,13875,2020-03-09,Vente,122000.0
13876,13876,2020-03-09,Vente,413350.0
13877,13877,2020-03-09,Vente,55170.0
13878,13878,2020-03-09,Vente,61960.0
13879,13879,2020-03-09,Vente,166000.0
13880,13880,2020-03-09,Vente,150000.0
13881,13881,2020-03-09,Vente,175000.0
13882,13882,2020-03-09,Vente,80450.0
13883,13883,2020-03-09,Vente,80000.0
13884,13884,2020-03-09,Vente,190000.0
13885,13885,2020-03-09,Vente,101700.0
13886,13886,2020-03-09,Vente,111550.0
13887,13887,2020-03-09,Vente,263500.0
13888,13888,2020-03-09,Vente,133000.0
13889,13889,2020-03-09,Vente,309000.0
13890,13890,2020-03-09,Vente,40000.0
13891,13891,2020-03-09,Vente,85000.0
13892,13892,2020-03-09,Vente,60200.0
13893,13893,2020-03-09,Vente,219000.0
13894,13894,2020-03-09,Vente,80000.0
13895,13895,2020-03-09,Vente,55500.0
13896,13896,2020-03-09,Vente,50000.0
13897,13897,2020-03-09,Vente,88000.0
13898,13898,2020-03-09,Vente,240000.0
13899,13899,2020-03-09,Vente,278873.0
13900,13900,2020-03-09,Vente,98762.59
13901,13901,2020-03-09,Vente,38500.0
13902,13902,2020-03-09,Vente,21500.0
13903,13903,2020-03-09,Vente,183700.0
13904,13904,2020-03-09,Vente,140000.0
13905,13905,2020-03-09,Vente,77300.0
13906,13906,2020-03-09,Vente,44000.0
13907,13907,2020-03-09,Vente,48000.0
13908,13908,2020-03-09,Vente,104500.0
13909,13909,2020-03-09,Vente,234000.0
13910,13910,2020-03-09,Vente,122000.0
13911,13911,2020-03-09,Vente,78000.0
13912,13912,2020-03-09,Vente,242000.0
13913,13913,2020-03-09,Vente,76000.0
13914,13914,2020-03-09,Vente,336217.0
13915,13915,2020-03-09,Vente,111000.0
13916,13916,2020-03-09,Vente,240000.0
13917,13917,2020-03-09,Vente,63220.0
13918,13918,2020-03-09,Vente,112500.0
13919,13919,2020-03-09,Vente,80000.0
13920,13920,2020-03-09,Vente,169000.0
13921,13921,2020-03-09,Vente,213000.0
13922,13922,2020-03-09,Vente,118500.0
13923,13923,2020-03-09,Vente,120176.0
13924,13924,2020-03-09,Vente,201000.0
13925,13925,2020-03-09,Vente,124000.0
13926,13926,2020-03-09,Vente,188785.0
13927,13927,2020-03-09,Vente,56500.0
13928,13928,2020-03-09,Vente,64000.0
13929,13929,2020-03-09,Vente,196031.0
13930,13930,2020-03-09,Vente,325000.0
13931,13931,2020-03-09,Vente,355000.0
13932,13932,2020-03-09,Vente,230000.0
13933,13933,2020-03-09,Vente,310000.0
13934,13934,2020-03-09,Vente,178000.0
13935,13935,2020-03-09,Vente,621300.0
13936,13936,2020-03-09,Vente,550000.0
13937,13937,2020-03-09,Vente,290800.0
13938,13938,2020-03-09,Vente,498000.0
13939,13939,2020-03-09,Vente,64000.0
13940,13940,2020-03-09,Vente,555000.0
13941,13941,2020-03-09,Vente,596000.0
13942,13942,2020-03-09,Vente,521700.0
13943,13943,2020-03-09,Vente,1480000.0
13944,13944,2020-03-09,Vente,1230000.0
13945,13945,2020-03-09,Vente,570000.0
13946,13946,2020-03-09,Vente,470250.0
13947,13947,2020-03-09,Vente,650000.0
13948,13948,2020-03-09,Vente,2899988.0
13949,13949,2020-03-09,Vente,1700000.0
13950,13950,2020-03-09,Vente,675000.0
13951,13951,2020-03-09,Vente,258320.0
13952,13952,2020-03-09,Vente,629000.0
13953,13953,2020-03-09,Vente,244400.0
13954,13954,2020-03-09,Vente,785300.0
13955,13955,2020-03-09,Vente,1350000.0
13956,13956,2020-03-09,Vente,755000.0
13957,13957,2020-03-09,Vente,406350.0
13958,13958,2020-03-09,Vente,215000.0
13959,13959,2020-03-09,Vente,168000.0
13960,13960,2020-03-09,Vente,286000.0
13961,13961,2020-03-09,Vente,238730.0
13962,13962,2020-03-09,Vente,167000.0
13963,13963,2020-03-09,Vente,662700.0
13964,13964,2020-03-09,Vente,284200.0
13965,13965,2020-03-09,Vente,598000.0
13966,13966,2020-03-09,Vente,800350.0
13967,13967,2020-03-09,Vente,976250.0
13968,13968,2020-03-09,Vente,296600.0
13969,13969,2020-03-09,Vente,202250.0
13970,13970,2020-03-09,Vente,503000.0
13971,13971,2020-03-09,Vente,264200.0
13972,13972,2020-03-09,Vente,469000.0
13973,13973,2020-03-09,Vente,109695.0
13974,13974,2020-03-09,Vente,259500.0
13975,13975,2020-03-09,Vente,492000.0
13976,13976,2020-03-09,Vente,415000.0
13977,13977,2020-03-09,Vente,520000.0
13978,13978,2020-03-09,Vente,194000.0
13979,13979,2020-03-09,Vente,94700.0
13980,13980,2020-03-09,Vente,212500.0
13981,13981,2020-03-09,Vente,30000.0
13982,13982,2020-03-09,Vente,168000.0
13983,13983,2020-03-09,Vente,109000.0
13984,13984,2020-03-09,Vente,229090.0
13985,13985,2020-03-09,Vente,394000.0
13986,13986,2020-03-09,Vente,74600.0
13987,13987,2020-03-09,Vente,190000.0
13988,13988,2020-03-09,Vente,289000.0
13989,13989,2020-03-09,Vente,329150.0
13990,13990,2020-03-09,Vente,132200.0
13991,13991,2020-03-09,Vente,129000.0
13992,13992,2020-03-09,Vente,173500.0
13993,13993,2020-03-09,Vente,170950.0
13994,13994,2020-03-09,Vente,322800.0
13995,13995,2020-03-09,Vente,845400.0
13996,13996,2020-03-09,Vente,178500.0
13997,13997,2020-03-09,Vente,264144.0
13998,13998,2020-03-09,Vente,122500.0
13999,13999,2020-03-09,Vente,128000.0
14000,14000,2020-03-09,Vente,154000.0
14001,14001,2020-03-09,Vente,350800.0
14002,14002,2020-03-09,Vente,285000.0
14003,14003,2020-03-09,Vente,179000.0
14004,14004,2020-03-09,Vente,126000.0
14005,14005,2020-03-09,Vente,38000.0
14006,14006,2020-03-09,Vente,185000.0
14007,14007,2020-03-09,Vente,92000.0
14008,14008,2020-03-09,Vente,169000.0
14009,14009,2020-03-09,Vente,129500.0
14010,14010,2020-03-09,Vente,156000.0
14011,14011,2020-03-09,Vente,286985.0
14012,14012,2020-03-09,Vente,92000.0
14013,14013,2020-03-09,Vente,515000.0
14014,14014,2020-03-09,Vente,63500.0
14015,14015,2020-03-09,Vente,143790.0
14016,14016,2020-03-09,Vente,158000.0
14017,14017,2020-03-09,Vente,171920.0
14018,14018,2020-03-09,Vente,198340.0
14019,14019,2020-03-09,Vente,89000.0
14020,14020,2020-03-09,Vente,280000.0
14021,14021,2020-03-09,Vente,57500.0
14022,14022,2020-03-09,Vente,61500.0
14023,14023,2020-03-09,Vente,112000.0
14024,14024,2020-03-09,Vente,211500.0
14025,14025,2020-03-09,Vente,91000.0
14026,14026,2020-03-09,Vente,222000.0
14027,14027,2020-03-09,Vente,135000.0
14028,14028,2020-03-09,Vente,245100.0
14029,14029,2020-03-09,Vente,485000.0
14030,14030,2020-03-09,Vente,237000.0
14031,14031,2020-03-09,Vente,215000.0
14032,14032,2020-03-09,Vente,226737.0
14033,14033,2020-03-09,Vente,187000.0
14034,14034,2020-03-09,Vente,165000.0
14035,14035,2020-03-09,Vente,485900.0
14036,14036,2020-03-09,Vente,205000.0
14037,14037,2020-03-09,Vente,530000.0
14038,14038,2020-03-09,Vente,350500.0
14039,14039,2020-03-09,Vente,1067260.0
14040,14040,2020-03-09,Vente,693000.0
14041,14041,2020-03-09,Vente,243240.0
14042,14042,2020-03-09,Vente,1422200.0
14043,14043,2020-03-09,Vente,1170000.0
14044,14044,2020-03-09,Vente,311650.0
14045,14045,2020-03-09,Vente,600845.0
14046,14046,2020-03-09,Vente,288800.0
14047,14047,2020-03-09,Vente,189100.0
14048,14048,2020-03-09,Vente,304762.0
14049,14049,2020-03-09,Vente,119000.0
14050,14050,2020-03-09,Vente,220000.0
14051,14051,2020-03-09,Vente,146000.0
14052,14052,2020-03-09,Vente,256270.0
14053,14053,2020-03-09,Vente,171000.0
14054,14054,2020-03-09,Vente,157000.0
14055,14055,2020-03-09,Vente,171000.0
14056,14056,2020-03-09,Vente,206000.0
14057,14057,2020-03-09,Vente,25000.0
14058,14058,2020-03-09,Vente,215000.0
14059,14059,2020-03-09,Vente,339000.0
14060,14060,2020-03-09,Vente,636980.0
14061,14061,2020-03-09,Vente,108412.65
14062,14062,2020-03-09,Vente,157926.0
14063,14063,2020-03-09,Vente,206000.0
14064,14064,2020-03-09,Vente,405500.0
14065,14065,2020-03-09,Vente,225000.0
14066,14066,2020-03-09,Vente,346650.0
14067,14067,2020-03-09,Vente,189000.0
14068,14068,2020-03-09,Vente,340000.0
14069,14069,2020-03-09,Vente,274000.0
14070,14070,2020-03-09,Vente,410000.0
14071,14071,2020-03-09,Vente,730500.0
14072,14072,2020-03-09,Vente,167000.0
14073,14073,2020-03-09,Vente,216100.0
14074,14074,2020-03-09,Vente,144000.0
14075,14075,2020-03-09,Vente,324900.0
14076,14076,2020-03-09,Vente,140000.0
14077,14077,2020-03-09,Vente,170000.0
14078,14078,2020-03-09,Vente,247600.0
14079,14079,2020-03-09,Vente,165000.0
14080,14080,2020-03-09,Vente,248200.0
14081,14081,2020-03-09,Vente,197200.0
14082,14082,2020-03-09,Vente,307000.0
14083,14083,2020-03-09,Vente,64900.0
14084,14084,2020-03-10,Vente,440000.0
14085,14085,2020-03-10,Vente,222450.0
14086,14086,2020-03-10,Vente,126000.0
14087,14087,2020-03-10,Vente,82500.0
14088,14088,2020-03-10,Vente,100789.0
14089,14089,2020-03-10,Vente,44000.0
14090,14090,2020-03-10,Vente,470000.0
14091,14091,2020-03-10,Vente,295000.0
14092,14092,2020-03-10,Vente,479000.0
14093,14093,2020-03-10,Vente,65500.0
14094,14094,2020-03-10,Vente,65000.0
14095,14095,2020-03-10,Vente,377600.0
14096,14096,2020-03-10,Vente,120200.0
14097,14097,2020-03-10,Vente,201000.0
14098,14098,2020-03-10,Vente,133000.0
14099,14099,2020-03-10,Vente,430000.0
14100,14100,2020-03-10,Vente,50000.0
14101,14101,2020-03-10,Vente,142000.0
14102,14102,2020-03-10,Vente,60000.0
14103,14103,2020-03-10,Vente,175511.0
14104,14104,2020-03-10,Vente,53500.0
14105,14105,2020-03-10,Vente,150620.0
14106,14106,2020-03-10,Vente,88740.0
14107,14107,2020-03-10,Vente,77000.0
14108,14108,2020-03-10,Vente,138000.0
14109,14109,2020-03-10,Vente,218000.0
14110,14110,2020-03-10,Vente,209000.0
14111,14111,2020-03-10,Vente,230000.0
14112,14112,2020-03-10,Vente,133080.0
14113,14113,2020-03-10,Vente,27000.0
14114,14114,2020-03-10,Vente,70000.0
14115,14115,2020-03-10,Vente,112000.0
14116,14116,2020-03-10,Vente,255000.0
14117,14117,2020-03-10,Vente,162500.0
14118,14118,2020-03-10,Vente,98190.0
14119,14119,2020-03-10,Vente,52000.0
14120,14120,2020-03-10,Vente,99000.0
14121,14121,2020-03-10,Vente,145000.0
14122,14122,2020-03-10,Vente,66000.0
14123,14123,2020-03-10,Vente,40000.0
14124,14124,2020-03-10,Vente,70000.0
14125,14125,2020-03-10,Vente,97000.0
14126,14126,2020-03-10,Vente,109000.0
14127,14127,2020-03-10,Vente,219500.0
14128,14128,2020-03-10,Vente,110000.0
14129,14129,2020-03-10,Vente,412650.0
14130,14130,2020-03-10,Vente,390600.0
14131,14131,2020-03-10,Vente,112000.0
14132,14132,2020-03-10,Vente,74000.0
14133,14133,2020-03-10,Vente,91500.0
14134,14134,2020-03-10,Vente,143000.0
14135,14135,2020-03-10,Vente,102200.0
14136,14136,2020-03-10,Vente,121000.0
14137,14137,2020-03-10,Vente,257795.0
14138,14138,2020-03-10,Vente,165000.0
14139,14139,2020-03-10,Vente,132500.0
14140,14140,2020-03-10,Vente,200000.0
14141,14141,2020-03-10,Vente,170050.0
14142,14142,2020-03-10,Vente,130000.0
14143,14143,2020-03-10,Vente,182500.0
14144,14144,2020-03-10,Vente,87600.0
14145,14145,2020-03-10,Vente,101000.0
14146,14146,2020-03-10,Vente,301000.0
14147,14147,2020-03-10,Vente,83999.0
14148,14148,2020-03-10,Vente,68000.0
14149,14149,2020-03-10,Vente,116704.0
14150,14150,2020-03-10,Vente,35000.0
14151,14151,2020-03-10,Vente,149000.0
14152,14152,2020-03-10,Vente,175750.0
14153,14153,2020-03-10,Vente,42000.0
14154,14154,2020-03-10,Vente,54200.0
14155,14155,2020-03-10,Vente,105000.0
14156,14156,2020-03-10,Vente,82800.0
14157,14157,2020-03-10,Vente,228000.0
14158,14158,2020-03-10,Vente,73500.0
14159,14159,2020-03-10,Vente,29000.0
14160,14160,2020-03-10,Vente,83800.0
14161,14161,2020-03-10,Vente,37140.0
14162,14162,2020-03-10,Vente,135000.0
14163,14163,2020-03-10,Vente,92998.0
14164,14164,2020-03-10,Vente,91000.0
14165,14165,2020-03-10,Vente,161694.0
14166,14166,2020-03-10,Vente,89000.0
14167,14167,2020-03-10,Vente,244700.0
14168,14168,2020-03-10,Vente,42000.0
14169,14169,2020-03-10,Vente,203000.0
14170,14170,2020-03-10,Vente,137000.0
14171,14171,2020-03-10,Vente,76460.0
14172,14172,2020-03-10,Vente,370000.0
14173,14173,2020-03-10,Vente,50000.0
14174,14174,2020-03-10,Vente,118000.0
14175,14175,2020-03-10,Vente,117500.0
14176,14176,2020-03-10,Vente,82000.0
14177,14177,2020-03-10,Vente,92500.0
14178,14178,2020-03-10,Vente,235100.0
14179,14179,2020-03-10,Vente,136000.0
14180,14180,2020-03-10,Vente,119300.0
14181,14181,2020-03-10,Vente,79000.0
14182,14182,2020-03-10,Vente,154000.0
14183,14183,2020-03-10,Vente,210150.0
14184,14184,2020-03-10,Vente,112000.0
14185,14185,2020-03-10,Vente,65000.0
14186,14186,2020-03-10,Vente,130130.0
14187,14187,2020-03-10,Vente,61240.0
14188,14188,2020-03-10,Vente,46500.0
14189,14189,2020-03-10,Vente,53750.0
14190,14190,2020-03-10,Vente,115000.0
14191,14191,2020-03-10,Vente,374200.0
14192,14192,2020-03-10,Vente,580000.0
14193,14193,2020-03-10,Vente,462600.0
14194,14194,2020-03-10,Vente,82500.0
14195,14195,2020-03-10,Vente,106000.0
14196,14196,2020-03-10,Vente,495000.0
14197,14197,2020-03-10,Vente,1265000.0
14198,14198,2020-03-10,Vente,743000.0
14199,14199,2020-03-10,Vente,1325000.0
14200,14200,2020-03-10,Vente,442308.0
14201,14201,2020-03-10,Vente,1180000.0
14202,14202,2020-03-10,Vente,626000.0
14203,14203,2020-03-10,Vente,94750.0
14204,14204,2020-03-10,Vente,348000.0
14205,14205,2020-03-10,Vente,810000.0
14206,14206,2020-03-10,Vente,224000.0
14207,14207,2020-03-10,Vente,840000.0
14208,14208,2020-03-10,Vente,435970.0
14209,14209,2020-03-10,Vente,120000.0
14210,14210,2020-03-10,Vente,1274000.0
14211,14211,2020-03-10,Vente,361000.0
14212,14212,2020-03-10,Vente,528000.0
14213,14213,2020-03-10,Vente,18000.0
14214,14214,2020-03-10,Vente,413293.0
14215,14215,2020-03-10,Vente,150200.0
14216,14216,2020-03-10,Vente,107100.0
14217,14217,2020-03-10,Vente,452380.0
14218,14218,2020-03-10,Vente,539700.0
14219,14219,2020-03-10,Vente,399993.0
14220,14220,2020-03-10,Vente,260000.0
14221,14221,2020-03-10,Vente,618000.0
14222,14222,2020-03-10,Vente,453500.0
14223,14223,2020-03-10,Vente,855010.0
14224,14224,2020-03-10,Vente,213500.0
14225,14225,2020-03-10,Vente,438000.0
14226,14226,2020-03-10,Vente,174500.0
14227,14227,2020-03-10,Vente,25000.0
14228,14228,2020-03-10,Vente,199000.0
14229,14229,2020-03-10,Vente,297000.0
14230,14230,2020-03-10,Vente,390000.0
14231,14231,2020-03-10,Vente,79000.0
14232,14232,2020-03-10,Vente,275000.0
14233,14233,2020-03-10,Vente,125000.0
14234,14234,2020-03-10,Vente,407000.0
14235,14235,2020-03-10,Vente,188500.0
14236,14236,2020-03-10,Vente,284000.0
14237,14237,2020-03-10,Vente,185700.0
14238,14238,2020-03-10,Vente,458250.0
14239,14239,2020-03-10,Vente,285000.0
14240,14240,2020-03-10,Vente,2000000.0
14241,14241,2020-03-10,Vente,204000.0
14242,14242,2020-03-10,Vente,186620.0
14243,14243,2020-03-10,Vente,339500.0
14244,14244,2020-03-10,Vente,122000.0
14245,14245,2020-03-10,Vente,177655.0
14246,14246,2020-03-10,Vente,80000.0
14247,14247,2020-03-10,Vente,115000.0
14248,14248,2020-03-10,Vente,170000.0
14249,14249,2020-03-10,Vente,194000.0
14250,14250,2020-03-10,Vente,42000.0
14251,14251,2020-03-10,Vente,141130.0
14252,14252,2020-03-10,Vente,169300.0
14253,14253,2020-03-10,Vente,133000.0
14254,14254,2020-03-10,Vente,230000.0
14255,14255,2020-03-10,Vente,449000.0
14256,14256,2020-03-10,Vente,255000.0
14257,14257,2020-03-10,Vente,145000.0
14258,14258,2020-03-10,Vente,203180.0
14259,14259,2020-03-10,Vente,71000.0
14260,14260,2020-03-10,Vente,101400.0
14261,14261,2020-03-10,Vente,46300.0
14262,14262,2020-03-10,Vente,13000.0
14263,14263,2020-03-10,Vente,86000.0
14264,14264,2020-03-10,Vente,59500.0
14265,14265,2020-03-10,Vente,81500.0
14266,14266,2020-03-10,Vente,87500.0
14267,14267,2020-03-10,Vente,133000.0
14268,14268,2020-03-10,Vente,164500.0
14269,14269,2020-03-10,Vente,194000.0
14270,14270,2020-03-10,Vente,34000.0
14271,14271,2020-03-10,Vente,179000.0
14272,14272,2020-03-10,Vente,68500.0
14273,14273,2020-03-10,Vente,212500.0
14274,14274,2020-03-10,Vente,113000.0
14275,14275,2020-03-10,Vente,93000.0
14276,14276,2020-03-10,Vente,175000.0
14277,14277,2020-03-10,Vente,140000.0
14278,14278,2020-03-10,Vente,127800.0
14279,14279,2020-03-10,Vente,219850.0
14280,14280,2020-03-10,Vente,244000.0
14281,14281,2020-03-10,Vente,385000.0
14282,14282,2020-03-10,Vente,205000.0
14283,14283,2020-03-10,Vente,1870971.0
14284,14284,2020-03-10,Vente,227000.0
